City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,khorixas,-20.3667,14.9667,25.96,22,3,2.74,NA,1683740661
363,sidney,-33.8679,151.2073,12.93,82,75,4.12,AU,1683740482
364,miranda do douro,41.4969,-6.2731,19.2,32,84,3.23,PT,1683740662
365,saint croix,17.7397,-64.7388,30.25,69,40,5.14,VI,1683740662
366,catio,11.2833,-15.25,30.13,57,95,4.34,GW,1683740663
367,domodossola,46.1165,8.2931,16.47,91,100,1.96,IT,1683740663
368,strabane,54.8237,-7.4692,14.97,74,73,4.8,GB,1683740663
369,kurmuk,10.55,34.2833,30.4,34,93,1.22,SD,1683740664
370,puerto armuelles,8.2833,-82.8667,32.99,66,69,4.41,PA,1683740664
371,correntina,-13.3433,-44.6367,34.11,27,34,2.1,BR,1683740664
372,amga,60.8953,131.9608,0.74,92,23,2.52,RU,1683740665
373,okhotsk,59.3833,143.3,-0.61,96,22,3.08,RU,1683740665
374,kokstad,-30.5472,29.4241,11.39,61,0,1.84,ZA,1683740665
375,pilar,-9.5972,-35.9567,29.96,61,67,3.79,BR,1683740666
376,kristiansund,63.1115,7.732,12.03,82,75,1.54,NO,1683740666
377,betio village,1.358,172.9211,28.23,80,70,6.02,KI,1683740666
378,karratha,-20.7377,116.8463,23.29,38,81,2.11,AU,1683740666
379,tadine,-21.55,167.8833,22.23,73,95,5.77,NC,1683740667
380,dire dawa,9.5931,41.8661,24.8,64,100,0.93,ET,1683740667
381,kapit,2.0167,112.9333,23.6,94,96,0.17,MY,1683740667
382,prado,-17.3411,-39.2208,26.37,69,94,3.34,BR,1683740668
383,huarmey,-10.0681,-78.1522,24.93,73,51,4.85,PE,1683740668
384,dangriga,16.9692,-88.2321,28.34,77,92,5.19,BZ,1683740668
385,antigonish,45.6169,-61.9986,9.64,65,60,1.79,CA,1683740669
386,cooper's town,26.8667,-77.5167,24.82,69,1,1.69,BS,1683740669
387,kuqa,41.7278,82.9364,18.56,13,17,2.57,CN,1683740669
388,alekseyevskoye,55.3071,50.1135,10.8,58,96,3.06,RU,1683740669
389,adam,22.3756,57.5233,31.1,21,0,4.69,OM,1683740670
390,usogorsk,63.4106,48.6872,0.94,82,40,2.13,RU,1683740670
391,alo,7.4178,6.7371,31.5,56,72,3.11,NG,1683740670
392,kasane,-17.8167,25.15,20.05,64,0,2.06,BW,1683740671
393,rio preto da eva,-2.6994,-59.6997,27.39,94,99,1.08,BR,1683740671
394,katsuura,35.1333,140.3,15.65,73,100,4.68,JP,1683740671
395,waounde,15.2637,-12.8682,39.88,17,96,3.51,SN,1683740671
396,boli,45.7667,130.5167,7.74,59,24,1.85,CN,1683740672
397,yeroham,30.9872,34.9314,20.99,50,33,4.43,IL,1683740672
398,olonkinbyen,70.9221,-8.7187,0.8,99,100,5.18,SJ,1683740672
399,cannonvale,-20.2833,148.7,20.66,75,58,5.69,AU,1683740672
400,puerto baquerizo moreno,-0.9,-89.6,28.55,79,75,6.17,EC,1683740673
401,xinyuan,37.3,99.0,-6.18,94,100,1.4,CN,1683740673
402,san patricio,28.017,-97.5169,29.92,64,80,2.16,US,1683740673
403,clarkston heights-vineland,46.3874,-117.083,17.81,74,20,0.0,US,1683740673
404,cadale,2.7603,46.3222,27.31,79,45,7.97,SO,1683740674
405,nanfeng,23.7434,111.7959,22.17,98,100,0.88,CN,1683740674
406,sungai raya,0.7,108.9,26.59,82,87,0.64,ID,1683740674
407,dhuusamarreeb,5.535,46.3861,31.03,46,97,5.3,SO,1683740674
408,timmins,48.4669,-81.3331,20.9,26,75,4.12,CA,1683740504
409,molde,62.7375,7.1591,12.62,87,75,3.09,NO,1683740675
410,yebaishou,41.3975,119.6408,14.24,38,62,1.99,CN,1683740675
411,sarmiento,-45.5882,-69.07,9.72,73,100,5.58,AR,1683740676
412,tongliao,43.6125,122.2653,11.25,25,1,3.22,CN,1683740676
413,pamandzi,-12.7967,45.2794,26.88,83,0,2.57,YT,1683740676
414,veraval,20.9,70.3667,30.33,54,23,5.55,IN,1683740677
415,moussoro,13.6408,16.4901,35.55,10,46,1.75,TD,1683740678
416,coyhaique,-45.5752,-72.0662,5.97,93,100,0.0,CL,1683740678
417,ahmadnagar,19.0833,74.7333,32.68,21,60,3.56,IN,1683740679
418,ak'ordat,15.5486,37.8867,34.28,15,23,3.22,ER,1683740679
419,tailai,46.3833,123.4,11.02,22,0,3.93,CN,1683740679
420,san andres,12.5847,-81.7006,32.01,66,20,7.2,CO,1683740680
421,coromandel,-18.4733,-47.2003,27.18,43,93,1.09,BR,1683740616
422,howrah,22.5892,88.3103,30.0,79,40,6.17,IN,1683740680
423,khabarovsk,48.4808,135.0928,3.89,75,0,3.13,RU,1683740681
424,beyla,8.6833,-8.6333,22.62,88,100,1.94,GN,1683740681
425,nelson bay,-32.7167,152.15,13.33,94,37,4.47,AU,1683740681
426,coahuayana de hidalgo,18.7,-103.6583,33.46,45,2,3.14,MX,1683740682
427,oodweyne,9.4092,45.064,26.22,57,99,6.7,SO,1683740682
428,tierp,60.3427,17.5181,16.09,36,76,4.91,SE,1683740682
429,novovolyns'k,50.7258,24.1626,7.5,75,46,3.83,UA,1683740682
430,ruayer,43.0537,-5.5502,10.44,86,55,3.16,ES,1683740683
431,doctor mora,21.1417,-100.3125,26.35,15,0,5.63,MX,1683740683
432,manokwari,-0.8667,134.0833,26.04,83,100,1.03,ID,1683740683
433,new plymouth,-39.0667,174.0833,9.75,100,100,13.24,NZ,1683740521
434,ghat,24.9647,10.1728,25.8,24,69,5.09,LY,1683740684
435,ambon,-3.6954,128.1814,25.69,15,40,2.06,ID,1683740684
436,lido di jesolo,45.5069,12.6469,13.51,93,100,8.37,IT,1683740684
437,puerto deseado,-47.7503,-65.8938,10.13,69,100,12.18,AR,1683740684
438,taitung city,22.7583,121.1444,21.66,77,58,2.2,TW,1683740685
439,novo aripuana,-5.1206,-60.3797,32.2,57,91,0.6,BR,1683740685
440,cockburn town,21.4612,-71.1419,26.91,81,17,5.28,TC,1683740685
441,zhirnovsk,50.9845,44.7735,9.55,54,99,2.66,RU,1683740686
442,katsuren-haebaru,26.3369,127.8719,21.43,60,0,4.12,JP,1683740686
443,nouadhibou,20.931,-17.0347,19.99,83,19,9.26,MR,1683740686
444,sao joao da pesqueira,41.1108,-7.4338,20.29,34,97,4.61,PT,1683740686
445,youhao,47.8667,128.8333,3.95,54,40,0.78,CN,1683740687
446,ola,59.5833,151.2833,0.36,88,40,1.77,RU,1683740687
447,happy valley-goose bay,53.3168,-60.3315,5.17,33,75,9.26,CA,1683740687
448,villa gesell,-37.2639,-56.973,13.36,68,62,7.93,AR,1683740688
449,mombetsu,44.3525,143.3525,2.73,92,76,2.08,JP,1683740688
450,fisterra,42.9049,-9.2629,18.34,70,16,8.15,ES,1683740688
451,nabire,-3.3667,135.4833,25.39,89,100,1.21,ID,1683740688
452,itabira,-19.6192,-43.2269,25.89,55,92,1.01,BR,1683740689
453,puerto leguizamo,-0.1934,-74.7819,24.29,94,99,2.0,CO,1683740689
454,champoton,19.35,-90.7167,35.7,39,15,0.44,MX,1683740689
455,alesund,62.4723,6.1549,12.73,92,75,3.09,NO,1683740689
456,safaga,26.7292,33.9365,26.05,45,11,1.41,EG,1683740690
457,kingston,17.997,-76.7936,32.53,65,20,11.32,JM,1683740449
458,alaghsas,17.0187,8.0168,40.94,15,0,2.06,NE,1683740690
459,morehead city,34.7229,-76.726,24.01,62,20,5.81,US,1683740690
460,pacific grove,36.6177,-121.9166,13.9,75,100,3.09,US,1683740691
461,codrington,-38.2667,141.9667,7.47,90,1,3.68,AU,1683740691
462,hami,42.8,93.45,19.06,19,0,3.3,CN,1683740691
463,bakhchysarai,44.75,33.8667,10.58,66,52,2.06,UA,1683740691
464,tamanrasset,22.785,5.5228,30.95,10,65,2.06,DZ,1683740692
465,acarau,-2.8856,-40.12,28.11,79,61,4.7,BR,1683740692
466,island harbour,50.724,-1.2758,16.29,82,76,1.34,GB,1683740693
467,olyokminsk,60.3736,120.4264,1.29,92,100,2.29,RU,1683740693
468,souillac,-20.5167,57.5167,26.21,73,75,5.66,MU,1683740693
469,barra do corda,-5.5,-45.25,32.39,51,61,2.22,BR,1683740693
470,arno,60.1167,18.6333,7.1,49,93,5.13,SE,1683740694
471,pangody,65.85,74.4859,-4.4,94,99,7.38,RU,1683740694
472,sabha,27.0377,14.4283,24.11,32,0,7.28,LY,1683740694
473,birao,10.2849,22.7882,36.16,23,83,2.67,CF,1683740694
474,eisenstadt,47.8457,16.5233,18.33,47,100,3.52,AT,1683740695
475,calvinia,-31.4707,19.776,19.72,20,33,2.69,ZA,1683740695
476,concepcion,-36.827,-73.0498,13.89,88,100,2.57,CL,1683740478
477,reggane,26.7158,0.1714,35.25,10,4,1.9,DZ,1683740695
478,suntar,62.1444,117.6319,-1.19,86,56,1.78,RU,1683740696
479,valozhyn,54.0909,26.5225,8.34,62,41,1.37,BY,1683740696
480,portland,45.5234,-122.6762,19.18,66,0,2.24,US,1683740313
481,novouzensk,50.4592,48.1431,13.36,48,89,3.17,RU,1683740696
482,ulladulla,-35.35,150.4667,5.43,81,66,2.13,AU,1683740697
483,berea,41.3662,-81.8543,22.74,36,20,3.6,US,1683740697
484,batouri,4.4333,14.3667,24.96,74,89,1.67,CM,1683740697
485,mao,39.8885,4.2658,18.31,59,20,4.63,ES,1683740698
486,isangel,-19.55,169.2667,24.31,75,66,5.45,VU,1683740698
487,hemsby,52.6971,1.6918,16.9,92,67,4.26,GB,1683740698
488,dingras,18.1032,120.6967,24.92,83,31,2.5,PH,1683740698
489,ancud,-41.8697,-73.8203,12.49,96,100,3.08,CL,1683740699
490,el nido,11.1858,119.3956,27.71,79,96,1.1,PH,1683740699
491,kotri,25.366,68.3122,32.28,26,0,5.72,PK,1683740699
492,juneau,58.3019,-134.4197,12.0,81,75,2.06,US,1683740700
493,quepos,9.4236,-84.1652,31.5,60,28,3.37,CR,1683740700
494,mahina,-17.5065,-149.489,25.87,83,75,1.54,PF,1683740700
495,tobruk,32.0836,23.9764,19.65,77,100,8.15,LY,1683740701
496,delta del tigre,-34.7633,-56.3853,16.23,82,75,6.69,UY,1683740701
497,toliara,-23.35,43.6667,23.94,79,45,0.83,MG,1683740702
498,kavieng,-2.5744,150.7967,28.02,76,100,1.26,PG,1683740702
499,margate,51.3813,1.3862,16.5,71,43,1.79,GB,1683740703
500,port douglas,-16.4833,145.4667,21.93,76,76,2.95,AU,1683740703
501,dawson creek,55.7666,-120.2362,14.8,47,20,0.0,CA,1683740704
502,fort bragg,35.139,-79.006,25.67,34,0,5.66,US,1683740704
503,arteche,12.2645,125.4048,26.21,88,94,1.1,PH,1683740704
504,realeza,-25.7689,-53.5325,23.03,38,14,2.05,BR,1683740705
505,mashhad,36.297,59.6062,27.08,36,75,3.09,IR,1683740705
506,champerico,14.3,-91.9167,33.3,65,28,4.28,GT,1683740705
507,sault ste. marie,46.5168,-84.3333,21.31,38,40,2.57,CA,1683740577
508,kirakira,-10.4544,161.9205,27.19,84,66,4.41,SB,1683740706
509,choyr,46.3611,108.3611,9.33,41,42,3.32,MN,1683740706
510,saint-francois,46.4154,3.9054,15.69,63,75,2.57,FR,1683740434
511,qarazhal,48.0078,70.7903,19.33,20,84,5.15,KZ,1683740707
512,tome acu,-2.4189,-48.1522,33.01,52,79,1.11,BR,1683740707
513,barcelos,41.5388,-8.6151,20.51,60,94,7.36,PT,1683740707
514,dolores,-36.3132,-57.6792,16.64,47,20,6.33,AR,1683740708
515,nagqu,31.5,92.0,-5.81,88,100,8.1,CN,1683740708
516,salym,60.0625,71.4789,6.44,77,92,2.53,RU,1683740709
517,fortuna,40.5982,-124.1573,14.4,78,100,0.45,US,1683740709
518,takoradi,4.8845,-1.7554,28.89,76,87,6.03,GH,1683740709
519,tshabong,-26.05,22.45,20.03,24,0,2.55,BW,1683740710
520,delhi,28.6667,77.2167,29.05,23,0,1.54,IN,1683740467
521,lucapa,-8.4192,20.7447,21.74,57,3,1.14,AO,1683740710
522,hotan,37.0997,79.9269,16.48,11,0,2.74,CN,1683740710
523,khanbari,27.3747,87.2039,19.82,30,5,2.33,NP,1683740711
524,al jawf,29.5,38.75,28.13,14,21,5.13,SA,1683740711
525,kuanda,56.3161,116.0806,11.36,58,100,2.24,RU,1683740711
526,bareilly,28.35,79.4167,28.9,14,0,2.28,IN,1683740712
527,victoria de durango,24.0333,-104.6667,25.6,15,0,5.81,MX,1683740712
528,yilan,24.757,121.753,21.62,99,9,1.24,TW,1683740713
529,castillos,-34.1667,-53.8333,18.88,50,0,6.75,UY,1683740713
530,deir ez-zor,35.3359,40.1408,28.89,19,57,2.32,SY,1683740713
531,tosontsengel,48.7567,98.2839,5.09,64,66,2.66,MN,1683740714
532,buala,-8.145,159.5921,27.09,85,80,3.99,SB,1683740714
533,selfoss,63.9331,-20.9971,11.69,68,82,3.17,IS,1683740714
534,colon,9.3592,-79.9014,30.26,68,59,3.28,PA,1683740714
535,muang phonsavan,19.45,103.2167,18.83,98,91,0.81,LA,1683740715
536,saint-joseph,-21.3667,55.6167,23.21,79,34,5.35,RE,1683740715
537,barakani,-12.1356,44.4317,26.42,78,23,3.7,KM,1683740715
538,taoudenni,22.6783,-3.9836,37.84,9,96,6.32,ML,1683740716
539,bastia,42.6667,9.3333,19.89,66,20,8.75,FR,1683740716
540,st. john's,47.5649,-52.7093,9.66,43,40,10.29,CA,1683740716
541,alupka,44.4167,34.05,11.92,72,40,1.05,UA,1683740717
542,pavlogradka,54.2024,73.5592,13.95,24,99,3.74,RU,1683740717
543,wenchang,30.904,118.4887,14.86,78,100,1.82,CN,1683740717
544,howard springs,-12.497,131.047,21.04,66,100,3.36,AU,1683740718
545,kone,-21.0595,164.8658,20.06,77,96,2.28,NC,1683740718
546,rome,34.257,-85.1647,29.65,55,0,3.09,US,1683740380
547,remire-montjoly,4.9167,-52.2667,26.02,89,75,2.06,GF,1683740719
548,benguela,-12.5763,13.4055,26.44,85,8,2.93,AO,1683740719
549,kuta,-8.7233,115.1723,26.97,94,20,6.26,ID,1683740719
550,lehliu-gara,44.4333,26.85,10.1,68,40,3.14,RO,1683740719
551,naracoorte,-36.9579,140.7383,8.4,88,0,3.31,AU,1683740720
552,nieuw amsterdam,5.8833,-55.0833,27.79,87,89,3.11,SR,1683740720
553,port-vila,-17.7338,168.3219,25.24,79,58,7.57,VU,1683740720
554,novoorsk,51.381,58.9813,7.36,86,37,6.57,RU,1683740721
555,kolosovka,56.4678,73.611,8.82,36,100,1.45,RU,1683740721
556,kapa'a,22.0752,-159.319,23.18,83,100,4.63,US,1683740619
557,yeosu,34.7546,127.6599,14.41,70,97,2.27,KR,1683740722
558,burgkirchen an der alz,48.1667,12.7333,12.63,78,100,2.91,DE,1683740722
559,sierra vista,31.5545,-110.3037,21.01,16,0,8.75,US,1683740477
560,tizimin,21.15,-88.15,37.91,28,90,5.34,MX,1683740723
561,arkalyk,50.2486,66.9114,18.86,32,59,0.68,KZ,1683740723
562,nizwa,22.9333,57.5333,29.95,17,0,1.03,OM,1683740724
563,hancheng,32.5186,112.3522,14.0,88,100,2.35,CN,1683740724
564,revelstoke,50.9832,-118.2023,14.01,62,0,1.03,CA,1683740725
565,hasaki,35.7333,140.8333,15.12,64,100,5.63,JP,1683740725
566,puerto aysen,-45.4,-72.7,8.02,100,100,3.6,CL,1683740726
567,nurota,40.5614,65.6886,24.47,21,91,1.69,UZ,1683740726
568,mount pearl,47.5166,-52.7813,9.42,43,75,12.35,CA,1683740484
569,kudahuvadhoo,2.6708,72.8944,27.99,80,46,6.14,MV,1683740727
570,suva,-18.1416,178.4415,20.71,94,20,2.06,FJ,1683740727
571,belmonte,-15.8631,-38.8828,27.19,66,85,4.93,BR,1683740727
572,maicanesti,45.5,27.5,13.25,54,94,1.91,RO,1683740728
